A,B
P0AAG0,P0AGH5
P37660,P0AGH5
P0ADJ3,P0AGH5
P37643,P0AGH5
P36837,P0AGH5
P28911,P0AGH5
P0A9R7,P0AGH5
P10906,P0AGH5
P45537,P0AGH5
P16256,P0AGH5
P45425,P0AGH5
P0ADV1,P0AGH5
P0AAD2,P0AGH5
P42915,P0AGH5
P42907,P0AGH5
P20083,P0AGH5
Q46836,P0AGH5
P0A8P8,P0AGH5
Q46798,P0AGH5
P13445,P0AGH5
P41052,P0AGH5
P52143,P0AGH5
P07021,P0AGH5
P33644,P0AGH5
P60785,P0AGH5
P67729,P0AGH5
P0ACV2,P0AGH5
P76507,P0AGH5
P76503,P0AGH5
P77549,P0AGH5
P39263,P0AGH5
P76474,P0AGH5
P09394,P0AGH5
P33341,P0AGH5
P71243,P0AGH5
P37751,P0AGH5
P76352,P0AGH5
P07018,P0AGH5
P38055,P0AGH5
P76197,P0AGH5
P0A9H7,P0AGH5
P76186,P0AGH5
Q47706,P0AGH5
P0AAE5,P0AGH5
P43531,P0AGH5
P32051,P0AGH5
P76103,P0AGH5
P64451,P0AGH5
P62615,P0AGH5
P13482,P0AGH5
P76010,P0AGH5
P75957,P0AGH5
P0AB31,P0AGH5
P75882,P0AGH5
P0AFZ5,P0AGH5
P04951,P0AGH5
P37443,P0AGH5
P09147,P0AGH5
P75742,P0AGH5
P75728,P0AGH5
P38054,P0AGH5
P77488,P0AGH5
P77802,P0AGH5
P0AEU7,P0AGH5
P60472,P0AGH5
P0ABH0,P0AGH5
P00804,P0AGH5
P0ADN6,P0AAH4
P39398,P0AAH4
P39386,P0AAH4
P39381,P0AAH4
P69856,P0AAH4
P39321,P0AAH4
P39285,P0AAH4
P39282,P0AAH4
P30845,P0AAH4
P32716,P0AAH4
P32687,P0AAH4
P22634,P0AAH4
P0ABT8,P0AAH4
P0AE85,P0AAH4
P32137,P0AAH4
P76773,P0AAH4
P0A921,P0AAH4
P27837,P0AAH4
P27836,P0AAH4
P27833,P0AAH4
P27828,P0AAH4
P31474,P0AAH4
P0A6U5,P0AAH4
P31462,P0AAH4
P31448,P0AAH4
P31442,P0AAH4
P31440,P0AAH4
P31435,P0AAH4
P0AG24,P0AAH4
P0A6I6,P0AAH4
P27126,P0AAH4
P27129,P0AAH4
P0AFV0,P0AAH4
P0AAG0,P0AAH4
P37660,P0AAH4
P37643,P0AAH4
P37621,P0AAH4
P0AEE1,P0AAH4
P0A9R7,P0AAH4
P0AG80,P0AAH4
P10906,P0AAH4
P10907,P0AAH4
P67143,P0AAH4
P45546,P0AAH4
P45756,P0AAH4
P0ADZ0,P0AAH4
P0ADV9,P0AAH4
P0A7L8,P0AAH4
P42907,P0AAH4
P76655,P0AAH4
P65298,P0AAH4
Q46836,P0AAH4
P52060,P0AAH4
P0A817,P0AAH4
P0A8P8,P0AAH4
Q46798,P0AAH4
P63340,P0AAH4
P77031,P0AAH4
Q46892,P0AAH4
P52143,P0AAH4
P33644,P0AAH4
P67729,P0AAH4
P0ACV2,P0AAH4
P52599,P0AAH4
P77682,P0AAH4
P76506,P0AAH4
P76503,P0AAH4
P39263,P0AAH4
P77215,P0AAH4
P0A9I5,P0AAH4
P62723,P0AAH4
P17315,P0AAH4
P76417,P0AAH4
P38097,P0AAH4
P0A930,P0AAH4
P0AC88,P0AAH4
P32056,P0AAH4
P37748,P0AAH4
P37749,P0AAH4
P37751,P0AAH4
P76373,P0AAH4
P07330,P0AAH4
P76269,P0AAH4
P0A908,P0AAH4
P77529,P0AAH4
P06609,P0AAH4
P76197,P0AAH4
P37597,P0AAH4
P76190,P0AAH4
P0AAE5,P0AAH4
P77228,P0AAH4
P32051,P0AAH4
P31826,P0AAH4
P31827,P0AAH4
P64426,P0AAH4
P76103,P0AAH4
P64451,P0AAH4
P62615,P0AAH4
P76017,P0AAH4
P76010,P0AAH4
P75957,P0AAH4
P75948,P0AAH4
P0AB38,P0AAH4
P16869,P0AAH4
P75933,P0AAH4
P0AB31,P0AAH4
P26458,P0AAH4
P0A6Q3,P0AAH4
P37443,P0AAH4
P0AEY8,P0AAH4
P0A917,P0AAH4
P75777,P0AAH4
P75763,P0AAH4
P09147,P0AAH4
P0ABV6,P0AAH4
P0ABU9,P0AAH4
P75728,P0AAH4
P77239,P0AAH4
P77468,P0AAH4
P43341,P0AAH4
P75712,P0AAH4
P77265,P0AAH4
P0ABH0,P0AAH4
P39206,P0AAH4
P0ADN6,P0AAH8
Q47377,P0AAH8
P0ADB7,P0AAH8
P56976,P0AAH8
P0AGC3,P0AAH8
P18390,P0AAH8
P02942,P0AAH8
P39381,P0AAH8
P30130,P0AAH8
P69856,P0AAH8
P39357,P0AAH8
P13036,P0AAH8
P15030,P0AAH8
P15031,P0AAH8
P0ADC6,P0AAH8
P0AAE0,P0AAH8
P39310,P0AAH8
P39295,P0AAH8
P0ABC7,P0AAH8
P25519,P0AAH8
P39285,P0AAH8
P39282,P0AAH8
P0AC47,P0AAH8
P00811,P0AAH8
P0ABN1,P0AAH8
P0A7A7,P0AAH8
P32687,P0AAH8
P06709,P0AAH8
P22634,P0AAH8
P0ACU5,P0AAH8
P0ABT8,P0AAH8
P0ADQ2,P0AAH8
P32137,P0AAH8
P76773,P0AAH8
P0A6P7,P0AAH8
P21177,P0AAH8
P07000,P0AAH8
P0A921,P0AAH8
P27837,P0AAH8
P27836,P0AAH8
P0AAA7,P0AAH8
P27833,P0AAH8
P27828,P0AAH8
P0AC78,P0AAH8
P0A6U5,P0AAH8
P0ACC7,P0AAH8
P17169,P0AAH8
P26218,P0AAH8
P31466,P0AAH8
P25714,P0AAH8
P60872,P0AAH8
P31448,P0AAH8
P31435,P0AAH8
P0AG24,P0AAH8
P0A6I6,P0AAH8
P0AC75,P0AAH8
P27126,P0AAH8
P27127,P0AAH8
P27128,P0AAH8
P27129,P0AAH8
P27240,P0AAH8
P27241,P0AAH8
P37692,P0AAH8
P25666,P0AAH8
P0AFV0,P0AAH8
P37681,P0AAH8
P37663,P0AAH8
P0AAG0,P0AAH8
P37660,P0AAH8
P0ADJ3,P0AAH8
P37643,P0AAH8
P37637,P0AAH8
P37636,P0AAH8
P37630,P0AAH8
P0AEE1,P0AAH8
P0A9R7,P0AAH8
P10907,P0AAH8
P0A6U8,P0AAH8
P02918,P0AAH8
P45546,P0AAH8
P45762,P0AAH8
P41442,P0AAH8
P41441,P0AAH8
P45757,P0AAH8
P45756,P0AAH8
P24182,P0AAH8
P46482,P0AAH8
P46481,P0AAH8
P45420,P0AAH8
P0AEC3,P0AAH8
P46022,P0AAH8
P64610,P0AAH8
P45395,P0AAH8
P0A7L8,P0AAH8
P24228,P0AAH8
P0AAD2,P0AAH8
P42907,P0AAH8
P42628,P0AAH8
P76658,P0AAH8
P76655,P0AAH8
P20083,P0AAH8
P0ABU7,P0AAH8
P0ABV2,P0AAH8
Q46836,P0AAH8
P0C066,P0AAH8
P52060,P0AAH8
P0C0S1,P0AAH8
P0ADS2,P0AAH8
P0A8P8,P0AAH8
Q46817,P0AAH8
Q46798,P0AAH8
P63340,P0AAH8
P0A935,P0AAH8
Q46909,P0AAH8
Q46893,P0AAH8
P62617,P0AAH8
P0ADA3,P0AAH8
Q46892,P0AAH8
P69913,P0AAH8
P52143,P0AAH8
P0A937,P0AAH8
P07021,P0AAH8
P60785,P0AAH8
P76578,P0AAH8
P62620,P0AAH8
P77774,P0AAH8
P0A903,P0AAH8
P24177,P0AAH8
P77173,P0AAH8
P67729,P0AAH8
P0AA93,P0AAH8
P0ACV2,P0AAH8
P0AA49,P0AAH8
P76507,P0AAH8
P77293,P0AAH8
P76506,P0AAH8
P10384,P0AAH8
P76503,P0AAH8
P77399,P0AAH8
P0A953,P0AAH8
P77549,P0AAH8
P08192,P0AAH8
P76474,P0AAH8
P77398,P0AAH8
P77690,P0AAH8
P08194,P0AAH8
P09394,P0AAH8
P0A9I5,P0AAH8
P33924,P0AAH8
P28246,P0AAH8
P62723,P0AAH8
P0A6T5,P0AAH8
P76417,P0AAH8
P76398,P0AAH8
P76397,P0AAH8
P0A930,P0AAH8
P76387,P0AAH8
P71239,P0AAH8
P0AC88,P0AAH8
P32056,P0AAH8
P24174,P0AAH8
P71241,P0AAH8
P77377,P0AAH8
P71244,P0AAH8
P37748,P0AAH8
P37749,P0AAH8
P76372,P0AAH8
P0AF06,P0AAH8
P07363,P0AAH8
P07330,P0AAH8
P0AFS9,P0AAH8
P24205,P0AAH8
P0AA91,P0AAH8
P0A908,P0AAH8
P77529,P0AAH8
P23898,P0AAH8
P76198,P0AAH8
P69776,P0AAH8
P37340,P0AAH8
P0A9H7,P0AAH8
P37597,P0AAH8
P77389,P0AAH8
P76190,P0AAH8
P76186,P0AAH8
Q47706,P0AAH8
P0AFS3,P0AAH8
P0AAE5,P0AAH8
P31122,P0AAH8
P76137,P0AAH8
P31827,P0AAH8
P64426,P0AAH8
P77622,P0AAH8
P76103,P0AAH8
P76085,P0AAH8
P76083,P0AAH8
P76082,P0AAH8
P76077,P0AAH8
P64448,P0AAH8
P77747,P0AAH8
P0A915,P0AAH8
P0AFH2,P0AAH8
P62615,P0AAH8
P76017,P0AAH8
P0C960,P0AAH8
P76008,P0AAH8
P75958,P0AAH8
P0ADC3,P0AAH8
P16869,P0AAH8
P28305,P0AAH8
P0AAI5,P0AAH8
P0A6A8,P0AAH8
P0AB31,P0AAH8
P62517,P0AAH8
P0AE98,P0AAH8
P26459,P0AAH8
P02931,P0AAH8
P0AB01,P0AAH8
P0AAZ7,P0AAH8
P37443,P0AAH8
P75830,P0AAH8
P60869,P0AAH8
P75806,P0AAH8
P08506,P0AAH8
P0A917,P0AAH8
P75780,P0AAH8
P75763,P0AAH8
P09148,P0AAH8
P0A6T3,P0AAH8
P0A912,P0AAH8
P0ABV6,P0AAH8
P0ABU9,P0AAH8
P75750,P0AAH8
P75742,P0AAH8
P77779,P0AAH8
P75733,P0AAH8
P23930,P0AAH8
P0AD65,P0AAH8
P0AEB2,P0AAH8
P0A843,P0AAH8
P0ADI4,P0AAH8
P23877,P0AAH8
P23878,P0AAH8
P11454,P0AAH8
P13039,P0AAH8
P38054,P0AAH8
P77214,P0AAH8
P0AFA5,P0AAH8
P37325,P0AAH8
P09169,P0AAH8
P77249,P0AAH8
P77328,P0AAH8
P75712,P0AAH8
P0AE06,P0AAH8
P77717,P0AAH8
P0AAG5,P0AAH8
P0ADA5,P0AAH8
P0AE16,P0AAH8
P0ABI8,P0AAH8
P0ABJ3,P0AAH8
P22939,P0AAH8
P77488,P0AAH8
Q47536,P0AAH8
Q47151,P0AAH8
P0AEZ7,P0AAH8
P37056,P0AAH8
P40710,P0AAH8
P10441,P0AAH8
P0A722,P0AAH8
P21645,P0AAH8
P60472,P0AAH8
P06971,P0AAH8
P02919,P0AAH8
P31057,P0AAH8
P0A790,P0AAH8
P31666,P0AAH8
P13016,P0AAH8
P36646,P0AAH8
P0A9A6,P0AAH8
P0ABH0,P0AAH8
P17443,P0AAH8
P14900,P0AAH8
P22188,P0AAH8
P0ABZ6,P0AAH8
P0ABQ4,P0AAH8
P39206,P0AAH8
P62623,P0AAH8
P00804,P0AAH8
P0ADN6,P0AEK4
P02942,P0AEK4
P13036,P0AEK4
P15028,P0AEK4
P39321,P0AEK4
P0ABC3,P0AEK4
P0ABC7,P0AEK4
P25519,P0AEK4
P39285,P0AEK4
P39282,P0AEK4
P0A8Q3,P0AEK4
P32716,P0AEK4
P32703,P0AEK4
P0AF52,P0AEK4
P32687,P0AEK4
P06129,P0AEK4
P32137,P0AEK4
P07000,P0AEK4
P27828,P0AEK4
P0A6U5,P0AEK4
P0AG24,P0AEK4
P06968,P0AEK4
P0AFV0,P0AEK4
P0AAG0,P0AEK4
P37660,P0AEK4
P37643,P0AEK4
P37630,P0AEK4
P0A9R7,P0AEK4
P45546,P0AEK4
P45537,P0AEK4
P36678,P0AEK4
P45758,P0AEK4
P45756,P0AEK4
P0ADZ0,P0AEK4
P45420,P0AEK4
P64610,P0AEK4
P64599,P0AEK4
P42915,P0AEK4
P42591,P0AEK4
P60782,P0AEK4
P76658,P0AEK4
P76655,P0AEK4
P0ABV2,P0AEK4
Q46836,P0AEK4
P0A8P8,P0AEK4
P0A6P9,P0AEK4
P0AEJ0,P0AEK4
P52143,P0AEK4
P60785,P0AEK4
P67729,P0AEK4
P52599,P0AEK4
P76507,P0AEK4
P39263,P0AEK4
P0AFU2,P0AEK4
P45508,P0AEK4
P0A9I5,P0AEK4
P33030,P0AEK4
P17315,P0AEK4
P0A6T5,P0AEK4
P76352,P0AEK4
P37597,P0AEK4
P77389,P0AEK4
P0AFS3,P0AEK4
P0AAE5,P0AEK4
P43531,P0AEK4
P76137,P0AEK4
P76103,P0AEK4
P64451,P0AEK4
P76083,P0AEK4
P76078,P0AEK4
P0A862,P0AEK4
P0A6H8,P0AEK4
P0AFH2,P0AEK4
P0AFR0,P0AEK4
P39165,P0AEK4
P61320,P0AEK4
P76010,P0AEK4
P0C960,P0AEK4
P0AB38,P0AEK4
P0AAI5,P0AEK4
P0A6A8,P0AEK4
P21513,P0AEK4
P75933,P0AEK4
P0AEA2,P0AEK4
P75905,P0AEK4
P75882,P0AEK4
P38134,P0AEK4
P0AFZ5,P0AEK4
P04951,P0AEK4
P0AAZ7,P0AEK4
P27300,P0AEK4
P75810,P0AEK4
P0AEY8,P0AEK4
P75804,P0AEK4
P0A917,P0AEK4
P75777,P0AEK4
P75763,P0AEK4
P75728,P0AEK4
P0AD65,P0AEK4
P0A8J4,P0AEK4
P0ADI4,P0AEK4
P23877,P0AEK4
P38054,P0AEK4
P31600,P0AEK4
P37325,P0AEK4
P43341,P0AEK4
Q47208,P0AEK4
P0ADA5,P0AEK4
P77726,P0AEK4
P46122,P0AEK4
P0AG90,P0AEK4
P0ADZ7,P0AEK4
P0AD70,P0AEK4
Q47534,P0AEK4
P0ABC9,P0AEK4
P77802,P0AEK4
Q47151,P0AEK4
P63224,P0AEK4
P0A8U2,P0AEK4
P63228,P0AEK4
P40710,P0AEK4
P0AEU7,P0AEK4
P0A940,P0AEK4
P60472,P0AEK4
P45568,P0AEK4
P0C0V0,P0AEK4
P07822,P0AEK4
P07821,P0AEK4
P02919,P0AEK4
P31666,P0AEK4
P13016,P0AEK4
P36646,P0AEK4
P10408,P0AEK4
P0A9A6,P0AEK4
P14900,P0AEK4
P22188,P0AEK4
P0AEN4,P0AEK4
P31554,P0AEK4
P0ABQ4,P0AEK4
P31679,P0AEK4
P31552,P0AEK4
P62623,P0AEK4
P27828,P0A924
P27128,P0A924
P37749,P0A924
P76185,P0A924
P61320,P0A924
P76008,P0A924
P18196,P0A924
P75958,P0A924
P0A6A8,P0A924
P0ACV0,P0A924
P0AE98,P0A924
P75905,P0A924
P38134,P0A924
P0AFZ5,P0A924
P0A6Q3,P0A924
P0AAZ7,P0A924
P27300,P0A924
P0A917,P0A924
P0A6T3,P0A924
P0A855,P0A924
P0AEB2,P0A924
P26266,P0A924
P09169,P0A924
P77712,P0A924
P0A6J8,P0A924
P63228,P0A924
P0AEU7,P0A924
P0A940,P0A924
P31554,P0A924
P0AFH8,P0A915
P39381,P0A915
P39321,P0A915
P39285,P0A915
P39282,P0A915
P30845,P0A915
P32703,P0A915
P0AF52,P0A915
P32687,P0A915
P76773,P0A915
P32135,P0A915
P0A921,P0A915
P27837,P0A915
P0AG24,P0A915
P23847,P0A915
P0AAG0,P0A915
P37643,P0A915
P37626,P0A915
P0AEE1,P0A915
P0A9R7,P0A915
P10906,P0A915
P67143,P0A915
P45756,P0A915
P0ADZ0,P0A915
P0AAD2,P0A915
P42907,P0A915
P42591,P0A915
P42590,P0A915
Q46798,P0A915
P52143,P0A915
P67729,P0A915
P77293,P0A915
P77682,P0A915
P39263,P0A915
P0AFU2,P0A915
P25747,P0A915
P33341,P0A915
P76417,P0A915
P07330,P0A915
P0A908,P0A915
P76198,P0A915
P37340,P0A915
P76186,P0A915
P76185,P0A915
Q47706,P0A915
P76137,P0A915
P31826,P0A915
P64426,P0A915
P24211,P0A915
P76103,P0A915
P0A862,P0A915
P62615,P0A915
P0AB38,P0A915
P0A6A8,P0A915
P0AAI9,P0A915
P75933,P0A915
P75905,P0A915
P0A6Q3,P0A915
P04951,P0A915
P08506,P0A915
P75777,P0A915
P0AA84,P0A915
P09147,P0A915
P0A855,P0A915
P75750,P0A915
P75728,P0A915
P0ADC1,P0A915
P0AD65,P0A915
P15047,P0A915
P38054,P0A915
P31600,P0A915
P77468,P0A915
P77328,P0A915
P0ADA5,P0A915
P77726,P0A915
P63224,P0A915
P0A9A6,P0A915
P14900,P0A915
P22188,P0A915
P0AEN4,P0A915
P31553,P0A915
P39381,P0A6H8
P30130,P0A6H8
P39357,P0A6H8
P13036,P0A6H8
P39321,P0A6H8
P39314,P0A6H8
P25519,P0A6H8
P39285,P0A6H8
P39282,P0A6H8
P00363,P0A6H8
P32703,P0A6H8
P0AF52,P0A6H8
P32687,P0A6H8
P32135,P0A6H8
P07000,P0A6H8
P0A921,P0A6H8
P27837,P0A6H8
P31474,P0A6H8
P0A6U5,P0A6H8
P31466,P0A6H8
P31440,P0A6H8
P0AG24,P0A6H8
P0AFV0,P0A6H8
P23847,P0A6H8
P0AAG0,P0A6H8
P37643,P0A6H8
P0A9R7,P0A6H8
P10905,P0A6H8
P0A6U8,P0A6H8
P45762,P0A6H8
P41443,P0A6H8
P45757,P0A6H8
P45756,P0A6H8
P0ADZ0,P0A6H8
P24181,P0A6H8
P46481,P0A6H8
P0AG48,P0A6H8
P0A7L8,P0A6H8
P42915,P0A6H8
P42907,P0A6H8
P76658,P0A6H8
P20083,P0A6H8
Q46836,P0A6H8
P0A8P8,P0A6H8
Q46817,P0A6H8
Q46798,P0A6H8
P0AEJ0,P0A6H8
P65290,P0A6H8
P39836,P0A6H8
P67729,P0A6H8
P77549,P0A6H8
P0AFU2,P0A6H8
P77215,P0A6H8
P08194,P0A6H8
P09394,P0A6H8
P0A9I5,P0A6H8
P28246,P0A6H8
P33030,P0A6H8
P62723,P0A6H8
P76417,P0A6H8
P36554,P0A6H8
P76398,P0A6H8
P76397,P0A6H8
P76352,P0A6H8
P07330,P0A6H8
P0A9H9,P0A6H8
P05041,P0A6H8
P0A908,P0A6H8
P76230,P0A6H8
P38055,P0A6H8
P06611,P0A6H8
P76198,P0A6H8
P37340,P0A6H8
P28224,P0A6H8
P0AAE5,P0A6H8
P69212,P0A6H8
P31122,P0A6H8
P76137,P0A6H8
P31826,P0A6H8
P64426,P0A6H8
P76103,P0A6H8
P76080,P0A6H8
P76078,P0A6H8
P64448,P0A6H8
P0AGH3,P0A6H8
P0ADA7,P0A6H8
P13482,P0A6H8
P0C960,P0A6H8
P76008,P0A6H8
P75958,P0A6H8
P0ADC3,P0A6H8
P0AB38,P0A6H8
P28306,P0A6H8
P0AB31,P0A6H8
P0AE98,P0A6H8
P0AFZ5,P0A6H8
P0AFW2,P0A6H8
P22523,P0A6H8
P04951,P0A6H8
P0AAZ7,P0A6H8
P27300,P0A6H8
P75831,P0A6H8
P75810,P0A6H8
P75809,P0A6H8
P75806,P0A6H8
P75792,P0A6H8
P0A917,P0A6H8
P75763,P0A6H8
P45955,P0A6H8
P75728,P0A6H8
P0AD65,P0A6H8
P0AEB2,P0A6H8
P37001,P0A6H8
P77202,P0A6H8
P0AEJ2,P0A6H8
P11454,P0A6H8
P77759,P0A6H8
P77265,P0A6H8
P77712,P0A6H8
P0ADY1,P0A6H8
P77726,P0A6H8
P77488,P0A6H8
P46122,P0A6H8
P0ADZ7,P0A6H8
P0AD70,P0A6H8
Q47536,P0A6H8
P0ABC9,P0A6H8
P77802,P0A6H8
Q47151,P0A6H8
P63224,P0A6H8
P0A8U2,P0A6H8
P37056,P0A6H8
P40710,P0A6H8
P10441,P0A6H8
P0A940,P0A6H8
P60472,P0A6H8
P07822,P0A6H8
P07821,P0A6H8
P0A725,P0A6H8
P0A9A6,P0A6H8
P14900,P0A6H8
P0AEN4,P0A6H8
P31554,P0A6H8
P0ABQ4,P0A6H8
P31553,P0A6H8
P31552,P0A6H8
Q47377,P77737
P0ADB4,P77737
P39386,P77737
P39381,P77737
P31697,P77737
P39357,P77737
P15030,P77737
P39321,P77737
P39314,P77737
P0AAE0,P77737
P39310,P77737
P0ABC3,P77737
P25519,P77737
P0A8Q0,P77737
P69937,P77737
P39276,P77737
P32716,P77737
P32714,P77737
P32703,P77737
P0AF52,P77737
P0A6B4,P77737
P26602,P77737
P32687,P77737
P22634,P77737
P06129,P77737
P0ABT8,P77737
P0AE85,P77737
P76773,P77737
P0A6P7,P77737
P0A921,P77737
P0ACB7,P77737
P27837,P77737
P27836,P77737
P0AAA7,P77737
P61887,P77737
P0AG00,P77737
P0AA25,P77737
P31474,P77737
P0A6U5,P77737
P17169,P77737
P26218,P77737
P31466,P77737
P25714,P77737
P31448,P77737
P31440,P77737
P31435,P77737
P0AG24,P77737
P0A6I6,P77737
P27126,P77737
P27127,P77737
P27129,P77737
P11290,P77737
P37681,P77737
P37663,P77737
P23847,P77737
P0AEF8,P77737
P0AAG0,P77737
P37643,P77737
P37630,P77737
P37626,P77737
P37623,P77737
P37621,P77737
P10121,P77737
P0A9R7,P77737
P10907,P77737
P67143,P77737
P45546,P77737
P45537,P77737
P45762,P77737
P41443,P77737
P45756,P77737
P0ADZ0,P77737
P16256,P77737
P24182,P77737
P16926,P77737
P0A761,P77737
P45420,P77737
P0ADV9,P77737
P0A7L8,P77737
P24228,P77737
P64596,P77737
P15373,P77737
P42591,P77737
P42590,P77737
P65298,P77737
Q46836,P77737
P0C066,P77737
P0A817,P77737
P0A8P8,P77737
Q46821,P77737
Q46798,P77737
P63883,P77737
P77031,P77737
Q46909,P77737
P0ADA3,P77737
P13445,P77737
Q46892,P77737
P41052,P77737
P52143,P77737
P0A937,P77737
P07021,P77737
P33644,P77737
P06616,P77737
P76578,P77737
P77173,P77737
P45564,P77737
P67729,P77737
P0AA93,P77737
P0AA49,P77737
P76507,P77737
P77293,P77737
P77682,P77737
P76503,P77737
P0A953,P77737
P39263,P77737
P0AFU2,P77737
P77398,P77737
P06996,P77737
P62723,P77737
P0A6T5,P77737
P25747,P77737
P33341,P77737
P36554,P77737
P76398,P77737
P38097,P77737
P71237,P77737
P71239,P77737
P0AC88,P77737
P32057,P77737
P71242,P77737
P71243,P77737
P71244,P77737
P37759,P77737
P37748,P77737
P37749,P77737
P37751,P77737
P76373,P77737
P0AA47,P77737
P07363,P77737
P0A9H9,P77737
P24205,P77737
P76269,P77737
P05041,P77737
P0AA91,P77737
P69451,P77737
P0A908,P77737
P06609,P77737
P76197,P77737
P69776,P77737
P37340,P77737
P0A9H7,P77737
P37597,P77737
P77389,P77737
P76190,P77737
P76186,P77737
P0A905,P77737
P43531,P77737
P76137,P77737
P31827,P77737
P64426,P77737
P77622,P77737
P76115,P77737
P76083,P77737
P76080,P77737
P76077,P77737
P0A862,P77737
P76045,P77737
P0AAH4,P77737
P0A924,P77737
P76017,P77737
P76010,P77737
P0C960,P77737
P29012,P77737
P18196,P77737
P75958,P77737
P75957,P77737
P75948,P77737
P0AB38,P77737
P16869,P77737
P0AAI5,P77737
P0A6A8,P77737
P27247,P77737
P0AB26,P77737
P0AB31,P77737
P75920,P77737
P0AE98,P77737
P69434,P77737
P75905,P77737
P75882,P77737
P26458,P77737
P26459,P77737
P75870,P77737
P0A6Q3,P77737
P0AFW2,P77737
P22523,P77737
P04951,P77737
P37443,P77737
P75835,P77737
P21503,P77737
P75831,P77737
P60869,P77737
P75810,P77737
P75809,P77737
P08506,P77737
P75788,P77737
P0A917,P77737
P75780,P77737
P75777,P77737
P75763,P77737
P09148,P77737
P0A6T3,P77737
P45955,P77737
P0A912,P77737
P0ABU9,P77737
P75742,P77737
P77779,P77737
P75733,P77737
P75728,P77737
P77202,P77737
P23877,P77737
P11454,P77737
P38054,P77737
P77239,P77737
P31600,P77737
P09169,P77737
P77249,P77737
P43341,P77737
Q47208,P77737
P77328,P77737
P75712,P77737
P77759,P77737
P16919,P77737
P0AAG5,P77737
P77265,P77737
P0ADA5,P77737
P77726,P77737
P77488,P77737
P0ADZ7,P77737
P0A6J8,P77737
P0AEZ7,P77737
P0A8U2,P77737
P60472,P77737
P0C0V0,P77737
P07821,P77737
P33129,P77737
P31663,P77737
P13016,P77737
P36646,P77737
P0A9A6,P77737
P22188,P77737
P0AEN4,P77737
P31679,P77737
P62623,P77737
P56976,P0AFH2
P39396,P0AFH2
P13036,P0AFH2
P15028,P0AFH2
P15030,P0AFH2
P0ABC7,P0AFH2
P0AC47,P0AFH2
P0A8Q0,P0AFH2
P0A8Q3,P0AFH2
P26602,P0AFH2
P06709,P0AFH2
P0AA25,P0AFH2
P0AC75,P0AFH2
P0AEG1,P0AFH2
P0ADJ3,P0AFH2
P37653,P0AFH2
P37637,P0AFH2
P37636,P0AFH2
P18956,P0AFH2
P0A6U8,P0AFH2
P45762,P0AFH2
P41442,P0AFH2
P45758,P0AFH2
P45757,P0AFH2
P0AGA2,P0AFH2
P24181,P0AFH2
P46022,P0AFH2
P64610,P0AFH2
P45395,P0AFH2
P0AG48,P0AFH2
P24228,P0AFH2
P64596,P0AFH2
P60782,P0AFH2
P0ABU7,P0AFH2
P0C066,P0AFH2
P0C0S1,P0AFH2
P0A935,P0AFH2
P41052,P0AFH2
P06616,P0AFH2
P24224,P0AFH2
P62620,P0AFH2
P0A903,P0AFH2
P24177,P0AFH2
P36548,P0AFH2
P77399,P0AFH2
P0A953,P0AFH2
P0A6T5,P0AFH2
P0AFI5,P0AFH2
P76398,P0AFH2
P0A9H9,P0AFH2
P38135,P0AFH2
P0A905,P0AFH2
P77308,P0AFH2
P76083,P0AFH2
P77467,P0AFH2
P76082,P0AFH2
P77455,P0AFH2
P77747,P0AFH2
P51981,P0AFH2
Q47622,P0AFH2
P0AGH5,P0AFH2
P0AAH4,P0AFH2
P0C960,P0AFH2
P29012,P0AFH2
P75958,P0AFH2
P0ADC3,P0AFH2
P28306,P0AFH2
P28305,P0AFH2
P0AAI5,P0AFH2
P0A6A8,P0AFH2
P0AAI9,P0AFH2
P21513,P0AFH2
P0AEA2,P0AFH2
P0AFW2,P0AFH2
P0AB01,P0AFH2
P0AAZ7,P0AFH2
P27300,P0AFH2
P75830,P0AFH2
P75804,P0AFH2
P75783,P0AFH2
P0AA84,P0AFH2
P09148,P0AFH2
P0A6T3,P0AFH2
P0ADI4,P0AFH2
P23878,P0AFH2
P05825,P0AFH2
P77214,P0AFH2
P37325,P0AFH2
P16919,P0AFH2
P77338,P0AFH2
P0AE06,P0AFH2
P77717,P0AFH2
P0AE16,P0AFH2
P0ABJ1,P0AFH2
P22939,P0AFH2
P0ADZ7,P0AFH2
Q47536,P0AFH2
Q47534,P0AFH2
P0ABC9,P0AFH2
Q47151,P0AFH2
Q47146,P0AFH2
P0AEZ7,P0AFH2
P0A8U2,P0AFH2
P40710,P0AFH2
P0A6Q6,P0AFH2
P21645,P0AFH2
P07822,P0AFH2
P07821,P0AFH2
P02919,P0AFH2
P31666,P0AFH2
P13016,P0AFH2
P36646,P0AFH2
P10408,P0AFH2
P0A9A6,P0AFH2
P0ABQ4,P0AFH2
P31552,P0AFH2
P62623,P0AFH2
Q47377,P23843
P0AFH8,P23843
P02942,P23843
P39396,P23843
P31697,P23843
P69856,P23843
P15031,P23843
P0ADC6,P23843
P39321,P23843
P0ABC3,P23843
P39282,P23843
P0AC47,P23843
P0A901,P23843
P69937,P23843
P0AF52,P23843
P0A6B4,P23843
P22634,P23843
P0ACU5,P23843
P76773,P23843
P0A6P7,P23843
P21151,P23843
P69425,P23843
P0A921,P23843
P09127,P23843
P0ACB7,P23843
P0AAA7,P23843
P0AA25,P23843
